path,imgversion,imgbasicFlags,imgadvancedFlags,imgwidth,imgheight,imgimageFormat,fileSize
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRASSB2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,37594
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRASSC.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3819
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRASSD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2584
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRASSHAD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2882
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRASSL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3048
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRASSY.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,4163
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRAV.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4956
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRAVE.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6676
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRAVEPLN.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6747
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRAVESTN.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,7105
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRBLEND2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1654
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRBLEND3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1938
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grebone.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,48995
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grebonh.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,43696
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\greebot.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5352
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\green.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2200
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\greenose.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5406
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GREENSIN.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,3404
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\greeside.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4643
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\greetop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3868
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grehbot.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5470
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grehnose.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5593
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grehside.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4190
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grehtop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3789
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GREHWYUK.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2951
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRETOP.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3026
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GREYDOOR.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6917
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GREYEL01.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1953
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GREYEL02.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2974
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GREYWALL.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,5713
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\gribs.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,3683
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRIDDY.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,1656
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRILGREY.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,7220
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRILL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4041
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRILSHOP.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneXRGB,7301
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRILWIND.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6282
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grimbot.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5193
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grimlsid.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4246
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRIMM.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample,LIC; SRGB,256,256,PlaneXRGB,110651
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grimnose.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7796
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grimside.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4216
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grimtop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3405
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grmdeck.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4331
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grmlight.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4484
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grmpilar.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1654
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grmroof.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3328
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\grmtail.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4071
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNBAK.IMG,1.0,Compressed,LIC,52,124,PlaneARGB,13933
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNDED.IMG,1.0,Compressed,LIC,100,34,PlaneARGB,8224
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNHIT1.IMG,1.0,Compressed,LIC,84,76,PlaneARGB,14471
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNHIT2.IMG,1.0,Compressed,LIC,64,64,PlaneARGB,10466
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNHIT3.IMG,1.0,Compressed,LIC,60,101,PlaneARGB,14825
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNHIT4.IMG,1.0,Compressed,LIC,44,110,PlaneARGB,11809
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNRUNA1.IMG,1.0,Compressed,LIC,52,109,PlaneARGB,12693
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNRUNA2.IMG,1.0,Compressed,LIC,48,108,PlaneARGB,11729
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNRUNA3.IMG,1.0,Compressed,LIC,52,110,PlaneARGB,12577
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNRUNT1.IMG,1.0,Compressed,LIC,68,122,PlaneARGB,18739
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNRUNT2.IMG,1.0,Compressed,LIC,64,122,PlaneARGB,16958
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNRUNT3.IMG,1.0,Compressed,LIC,52,122,PlaneARGB,14404
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNSHK.IMG,1.0,Compressed,LIC,80,124,PlaneARGB,21034
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNSTL.IMG,1.0,Compressed,LIC,44,122,PlaneARGB,12530
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRNTRN.IMG,1.0,Compressed,LIC,48,116,PlaneARGB,12352
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GROUND2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,92493
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\GRYWNDW.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,5888
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\gsplat1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,3760
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\gsplat2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,3121
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\gsplatot.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,3257
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\gsplat~1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2550
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\gsplat~2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2550
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\gunlside.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7335
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\G_CROSSD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6891
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\G_CROSSL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6976
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\G_CROSSM.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7020
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\G_GRAVD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5790
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\G_GRAVL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5687
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\H1CPLAT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6051
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\H4HZSML.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4008
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\H4STONE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2762
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\habarfrt.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,6082
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\habarsid.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,7654
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\habartop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,4158
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\hacabsid.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2475
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAIRBM.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5287
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAIRDRK.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3931
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAIRLIT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5333
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAIRMED.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4622
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HALLWAY.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2781
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAMMER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample,LIC; SRGB,256,256,PlaneXRGB,114658
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,5106
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND0.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,4060
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND0P.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,4005
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,3965
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND1P.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,3930
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,3968
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND2P.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,3930
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,3859
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAND3P.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,48,PlaneARGB,3814
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HANDSIDE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4556
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HANGVINE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,4272
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\hanose.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6809
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HARRY.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample,LIC; SRGB,256,256,PlaneXRGB,109206
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HARRY_A.IMG,1.0,Compressed; OneBitAlpha,LIC,128,64,PlaneARGB,18939
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\haryweel.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5817
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\haside.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6088
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\hatail.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5546
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATBAK.IMG,1.0,Compressed,LIC,60,118,PlaneARGB,16006
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATDED.IMG,1.0,Compressed,LIC,92,46,PlaneARGB,11834
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATHIT1.IMG,1.0,Compressed,LIC,64,110,PlaneARGB,17522
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATHIT2.IMG,1.0,Compressed,LIC,64,109,PlaneARGB,17574
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATHIT3.IMG,1.0,Compressed,LIC,72,110,PlaneARGB,20343
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATHIT4.IMG,1.0,Compressed,LIC,64,87,PlaneARGB,15479
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\hatop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3497
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATRUNA1.IMG,1.0,Compressed,LIC,64,110,PlaneARGB,15853
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATRUNA2.IMG,1.0,Compressed,LIC,48,111,PlaneARGB,12314
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATRUNA3.IMG,1.0,Compressed,LIC,52,114,PlaneARGB,14241
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATRUNT1.IMG,1.0,Compressed,LIC,68,112,PlaneARGB,17825
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATRUNT2.IMG,1.0,Compressed,LIC,48,112,PlaneARGB,13421
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATRUNT3.IMG,1.0,Compressed,LIC,60,111,PlaneARGB,15883
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATSHK.IMG,1.0,Compressed,LIC,68,113,PlaneARGB,18592
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATSTL.IMG,1.0,Compressed,LIC,60,122,PlaneARGB,17905
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HATTRN.IMG,1.0,Compressed,LIC,72,94,PlaneARGB,14690
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAY.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5286
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HAZLINKS.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6416
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HCHEVRN.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4342
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HEAD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,6813
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HEADON.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2969
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\hellmap1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,320,200,PlaneXRGB,90759
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\hellmapn.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,320,200,PlaneXRGB,91271
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HELLROK.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4942
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\helmapn.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,320,200,PlaneXRGB,50881
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HELMBACK.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2667
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HELMFRNT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5560
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HELMSIDE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2873
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HEL_01.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4254
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HEL_02.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3385
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\hfbot.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,8269
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HFIRE01.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,5143
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HFIRE02.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,4876
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HFIRE03.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,5320
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HFIRE04.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,5240
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HFIRE05.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,4659
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HFIRE06.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,5209
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\HFIRE07.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,5396
